Title,Link,Snippet,Summary,Info,Processed,Query
Análisis del ciclo de inventario para la elaboración de la bebida Sotol,http://cathi.uacj.mx/handle/20.500.11961/19124,"… el impacto ambiental del proceso de elaboración artesanal del mezcal (Maciel Martínez et al., … The perils of protection and the promise of authenticity: Tequila, mezcal, and the case of …","JM Madrid Solórzano - Instituto de Arquitectura Diseño y Arte, 2021 - cathi.uacj.mx","{'summary': 'JM Madrid Solórzano - Instituto de Arquitectura Diseño y Arte, 2021 - cathi.uacj.mx', 'authors': [{'name': 'JM Madrid Solórzano', 'link': 'https://scholar.google.com/citations?user=JK0NzW0AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=JK0NzW0AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'JK0NzW0AAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Aislamiento y caracterización de microorganismos de la rizósfera de agave pulquero, con potencial efecto promotor del crecimiento vegetal",http://bibliotecavirtual.dgb.umich.mx:8083/xmlui/handle/DGB_UMICH/3965,"… Durante el año 2013, diversos municipios de Michoacán obtuvieron la denominación de origen mezcal. Debido a esto, la superficie cultivada de agave incremento, trayendo consigo la …",DÁ Ávila Torres - 2018 - bibliotecavirtual.dgb.umich.mx,{'summary': 'DÁ Ávila Torres - 2018 - bibliotecavirtual.dgb.umich.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Genetic diversity of maguey (Agave spp.) in the mountains and plains of northern Guanajuato,http://www.scielo.org.mx/scielo.php?pid=S2007-09342018000300511&script=sci_arttext&tlng=en,"… In this subprovince are located the two municipalities of Guanajuato with designation of origin mezcal (DOM), which like tequila is distilled drink of agave with growing popularity inside …","A Mandujano Bueno, JL Pons Hernández… - Revista mexicana de …, 2018 - scielo.org.mx","{'summary': 'A Mandujano Bueno, JL Pons Hernández… - Revista mexicana de …, 2018 - scielo.org.mx', 'authors': [{'name': 'A Mandujano Bueno', 'link': 'https://scholar.google.com/citations?user=4dgHi44AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=4dgHi44AAAAJ&engine=google_scholar_author&hl=es', 'author_id': '4dgHi44AAAAJ'}, {'name': 'JL Pons Hernández', 'link': 'https://scholar.google.com/citations?user=gHUBKCEAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=gHUBKCEAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'gHUBKCEAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
IMPLEMENTACION DE UN MODELO ADMINISTRATIVO EN EL MANEJO Y CULTIVO DEL AGAVE AZUL TEQUILANA WEBER EN LA ZONA DE LOS ALTOS …,https://www.academia.edu/download/53702733/Accounting_for_the_Depletion_of_Mineral_20170629-2638-10sm8wa.pdf#page=996,"… este, además fue aquí cuando las empresas tequileras iniciaron de nuevo en la siembra de su propio producto incluso y lo mas riesgoso fuera de la zona de denominación de origen. …","MML García, LMM Celis, GV Llamas - ISSN 1931-0285 CD ISSN …, 2010 - academia.edu","{'summary': 'MML García, LMM Celis, GV Llamas - ISSN 1931-0285 CD ISSN …, 2010 - academia.edu'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Bebidas alcohólicas artesanales a base de frutos endémicos del estado de chiapas,https://repositorio.unicach.mx/handle/20.500.12753/2326,"… características de cada uno de los licores, para la elaboración de un licor artesanal es necesario el uso de un destilado, el cual puede ser alcohol de caña, de piloncillo, posh, mezcal, …",DA Yáñez Velázquez - 2020 - repositorio.unicach.mx,{'summary': 'DA Yáñez Velázquez - 2020 - repositorio.unicach.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
El tequila: de su origen a su desnaturalización.¿ A quién le pertenece su conocimiento? Una aproximación,https://www.redalyc.org/pdf/1816/181620500061.pdf,"… de procesos industriales vinculados a procesos artesanales, como es el caso de ciertas bebidas etílicas mexicanas como el tequila (del que hablaremos más adelante), el mezcal, el …","B Olmedo-Carranza - Revista CENIC. Ciencias Químicas, 2010 - redalyc.org","{'summary': 'B Olmedo-Carranza - Revista CENIC. Ciencias Químicas, 2010 - redalyc.org'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Identidad e historia local para el fortalecimiento y la promocio n de empresas solidarias,https://www.cemefi.org/congresodeinvestigacion/memoria/Memorias_XVICongreso_2016.pdf#page=125,"… que se dedican a la elaboración de mezcal artesanal, las personas que tienen como … producir mezcal, debido a que no están considerados en la denominación de origen del mezcal. …","EEG Agustín, MR Cano, CE Tinoco - … de Investigacio n sobre el Tercer …, 2016 - cemefi.org","{'summary': 'EEG Agustín, MR Cano, CE Tinoco - … de Investigacio n sobre el Tercer …, 2016 - cemefi.org'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Conformación de bloques de adobe con residuos de agave"" Angustifolia Haw"". Estrategia para el desarrollo Local sustentable en Santa María La Asunción …",http://ri.uaemex.mx/handle/20.500.11799/105029,"… Es en el año de 1995 que pierde el nombre de mezcal debido a la denominación de origen en otros estados y adquiere el nombre de destilado de maguey o agave. Por ejemplo, en el …",M Ruiz Serrano - 2019 - ri.uaemex.mx,{'summary': 'M Ruiz Serrano - 2019 - ri.uaemex.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"EXPANSIÓN PRODUCTIVA EN EL NORTE DE LA PATAGONIA, REESTRUCTURACIÓN SOCIAL Y PARTICIPACIÓN EN EL DESARROLLO TERRITORIAL.",https://www.researchgate.net/profile/Yanga-Villagomez/publication/317268233_Intervencion_estatal_participacion_social_y_desarrollo_rural_en_los_Chimalapas_Oaxaca/links/5e7394f5299bf134dafd2f81/Intervencion-estatal-participacion-social-y-desarrollo-rural-en-los-Chimalapas-Oaxaca.pdf#page=183,"… mexicana en la producción de tequila y de mezcal y la experiencia portuguesa en la producción de vino. En … En resumen, mezcal no se refiere a un lugar, no es un topónimo u origen, …","M BENDINI - … : NUEVAS PRÁCTICAS Y NUEVOS MODELOS DE …, 2006 - researchgate.net","{'summary': 'M BENDINI - … : NUEVAS PRÁCTICAS Y NUEVOS MODELOS DE …, 2006 - researchgate.net'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Red SIAL México: diez años de contribución a los estudios de los Sistemas Agroalimentarios Localizados,https://repositorio.iica.int/handle/11324/7984,… Las autoras ilustran el análisis con los casos del mezcal y del arroz de Morelos. “Una aproximación al turismo agroalimentario desde el enfoque SIAL. Evidencias del enoturismo en el …,"MC Renard, JM Tolentino Martínez, RSA Localizados - 2019 - repositorio.iica.int","{'summary': 'MC Renard, JM Tolentino Martínez, RSA Localizados - 2019 - repositorio.iica.int', 'authors': [{'name': 'JM Tolentino Martínez', 'link': 'https://scholar.google.com/citations?user=virD1HQAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=virD1HQAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'virD1HQAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
El impacto del paisaje vitivinícola en los caminos de la uva,http://ru.iiec.unam.mx/id/eprint/5620,Este trabajo tiene como finalidad mostrar los resultados obtenidos4 respecto a la importancia del paisaje vitivinícola en el territorio mexicano. El paisaje (este concepto es utilizado en …,"JR Arellano Sánchez, M Santoyo Rodríguez… - 2021 - ru.iiec.unam.mx","{'summary': 'JR Arellano Sánchez, M Santoyo Rodríguez… - 2021 - ru.iiec.unam.mx'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"El sistema productivo local de talavera de Puebla y San Pablo del Monte, Tlaxcala: un ejemplo de institucionalismo geográfico",http://132.248.10.225/handle/123456789/124,"… 11 La denominación de origen designa el nombre de una región geográfica y de un producto … con denominación de origen que le anteceden a la talavera son: tequila, mezcal y olinalá (…",JM Tolentino Martínez - 2015 - 132.248.10.225,"{'summary': 'JM Tolentino Martínez - 2015 - 132.248.10.225', 'authors': [{'name': 'JM Tolentino Martínez', 'link': 'https://scholar.google.com/citations?user=virD1HQAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=virD1HQAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'virD1HQAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Diagnóstico de los canales de distribución en la empresa tequila 8 mesas en Tamaulipas México.,https://repository.usta.edu.co/handle/11634/13914,"… mezcal, captando en gran medida un buen número de consumidores, los cuales se encuentran entre la gente urbana joven de estatus social más alto. Así mismo, el mezcal … un mezcal …","JD Arias León, PE Mosquera Ariza - repository.usta.edu.co","{'summary': 'JD Arias León, PE Mosquera Ariza - repository.usta.edu.co'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
La productividad de las empresas fabricantes de tequila en Jalisco,https://dialnet.unirioja.es/descarga/articulo/7950847.pdf,"… En el estado de Jalisco todos los municipios pueden plantar agave y fabricar tequila con base en la denominación de origen de licores4, incluidos el tequila y el mezcal mexicanos. En …","OED Canchola - Carta económica regional, 2007 - dialnet.unirioja.es","{'summary': 'OED Canchola - Carta económica regional, 2007 - dialnet.unirioja.es'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"TEQUILA: SÍMBOLO, PATRIMONIO E IMAGINARIO MEXICANO",https://www.comecso.com/wp-content/uploads/2021/06/3..pdf#page=311,"… Se trata de la región donde se reconoce la denominación de origen, … revolucionario le dio nuevas posibilidades a la bebida de mezcal, que en … era llamarse mezcal de Tequila. …",LL Levi - Los intelectuales mexicanos - comecso.com,{'summary': 'LL Levi - Los intelectuales mexicanos - comecso.com'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
La evolución de los gustos: el consumo del café y el vino como incipiente marca de distinción social,http://www.scielo.org.mx/scielo.php?pid=S2395-91692020000200201&script=sci_arttext,"… así por una polémica denominación de origen) se convirtió … bebida de origen popular y rural, lo mismo que el mezcal en … : a diferencia del tequila y del mezcal, que se “ennoblecieron” …","SL Sandoval-Aragón - Estudios sociales. Revista de alimentación …, 2020 - scielo.org.mx","{'summary': 'SL Sandoval-Aragón - Estudios sociales. Revista de alimentación …, 2020 - scielo.org.mx', 'authors': [{'name': 'SL Sandoval-Aragón', 'link': 'https://scholar.google.com/citations?user=LG_wscEAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=LG_wscEAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'LG_wscEAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Economía, Sociedad y Fiscalidad. Estudios diversos en la Región Mixteca Oaxaqueña",https://books.google.com/books?hl=es&lr=&id=22UwDwAAQBAJ&oi=fnd&pg=PT4&dq=mezcal+denominacion+de+origen&ots=EABbC5CcJr&sig=HsN2mYFi5bzQM6ZdGMePHMx2VI8,"… “Auge de la Industria del Mezcal y Trayectoria del Grado de Marginación de algunos … Mezcal del Estado de Oaxaca en el Contexto del TLCAN, 1995-2015. La producción del mezcal va …","RG Jiménez, UF Ilhuicatzi, AM Conde - 2017 - books.google.com","{'summary': 'RG Jiménez, UF Ilhuicatzi, AM Conde - 2017 - books.google.com', 'authors': [{'name': 'UF Ilhuicatzi', 'link': 'https://scholar.google.com/citations?user=9_5DIOgAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=9_5DIOgAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '9_5DIOgAAAAJ'}, {'name': 'AM Conde', 'link': 'https://scholar.google.com/citations?user=qF3LidQAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=qF3LidQAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'qF3LidQAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Factores que causan los accidentes de tránsito: El caso de la carretera Guadalajara-Chapala,http://cartaeconomicaregional.cucea.udg.mx/index.php/CER/article/view/5573,"… En el estado de Jalisco todos los municipios pueden plantar agave y fabricar tequila con base en la denominación de origen de licores4, incluidos el tequila y el mezcal mexicanos. En …","MC Luhrs, ACV Herrera - Carta …, 2007 - cartaeconomicaregional.cucea.udg …","{'summary': 'MC Luhrs, ACV Herrera - Carta …, 2007 - cartaeconomicaregional.cucea.udg …'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
El valor añadido de la arquitectura vernácula: los casos de la Ruta del Vino y del Tequila en México.,https://www.pasosonline.org/Publicados/17219/PS219_02.pdf,"… “Hacia 1600 se introduce en la región el proceso europeo de destilación, de origen árabe, para producir el vino de mezcal, nombre que posteriormente toma el del lugar de origen: …","AG García de León… - Pasos: Revista de Turismo …, 2019 - pasosonline.org","{'summary': 'AG García de León… - Pasos: Revista de Turismo …, 2019 - pasosonline.org', 'authors': [{'name': 'AG García de León', 'link': 'https://scholar.google.com/citations?user=SXAC9r0AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=SXAC9r0AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'SXAC9r0AAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
La propiedad intelectual en el Tratado de Libre Comercio entre México y Japón,https://www.torrossa.com/gs/resourceProxy?an=4510918&publisher=FZQ370,… de la denominación de origen Tequila y Mezcal —ya los … estas denominaciones— el compromiso del Gobierno japonés de proteger las denominaciones de origen Tequila y Mezcal. 4. …,"H Rangel Ortiz - La propiedad intelectual en el Tratado de Libre …, 2005 - torrossa.com","{'summary': 'H Rangel Ortiz - La propiedad intelectual en el Tratado de Libre …, 2005 - torrossa.com'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Reseña de publicaciones forestales elaboradas por investigadores del INIFAP,http://www.scielo.org.mx/pdf/cfm/v34n106/v34n106a13.pdf,"… de bebidas alcohólicas destiladas como el mezcal y que tienen importancia económica, cultural y social en los estados con denominación de origen: Durango, Zacatecas, San Luis …","C Mallén Rivera… - Ciencia forestal en México, 2009 - scielo.org.mx","{'summary': 'C Mallén Rivera… - Ciencia forestal en México, 2009 - scielo.org.mx'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"LA DISTRIBUCION, USOS Y ALGUNAS CARACTERISTICAS QUIMICA, DE LOS AGAVES DE OAXACA (MEXICO).",https://sites.google.com/site/agustinom/MartAnt_Interc_1995.pdf,… para la elaboración de mezcal por destilación tradicional en … en la elaboración de mezcal aunque en pequeña escala y su … de la fabricación del mezcal como una actividad artesanal …,"AM ANTONIO, MM CRUZ, FDEJ PALMA, F CÓRDOBA - 1995 - sites.google.com","{'summary': 'AM ANTONIO, MM CRUZ, FDEJ PALMA, F CÓRDOBA - 1995 - sites.google.com', 'authors': [{'name': 'AM ANTONIO', 'link': 'https://scholar.google.com/citations?user=UBRqyVgAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=UBRqyVgAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'UBRqyVgAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Mestizaje y El Tequila,https://www.academia.edu/download/35171612/066_EL_MESTIZAJE_Y_EL_TEQUILA.pdf,"… (de) ""Amatitlán a Tequila..., tres leguas de camino plano: solamente plantaciones de mezcal miles de barriles (de vino mezcal) son manufacturados en Tequila y son embarcados cada …","RL Zamora - Sincronía, 2001 - academia.edu","{'summary': 'RL Zamora - Sincronía, 2001 - academia.edu'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Control químico como alternativa para el manejo de marchitez en Agave (Fusarium sp y Erwinia sp),http://repositorio.cucba.udg.mx:8080/xmlui/bitstream/handle/123456789/5402/Nuno_Cuevas_Sergio.pdf?sequence=1,… a las californias el mezcal de Tequila convirtiéndose en el … de guerra describió como al vino mezcal de este suelo empezó a … que Tequila le da su nombre al aguardiente de mezcal. …,NC Sergio - 2005 - repositorio.cucba.udg.mx,{'summary': 'NC Sergio - 2005 - repositorio.cucba.udg.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"PRIMERA EDICIÓN, 2015",https://www.researchgate.net/profile/Avecita-Gomez/publication/328841377_Analisis_estrategico_del_sector_servicios_en_la_region_Mante/links/5be5dab3299bf1124fc67536/Analisis-estrategico-del-sector-servicios-en-la-region-Mante.pdf,"… Tequila, mezcal y cerveza: de México para el mundo. Agri… Weber en la zona de denominación de origen del tequila, (pp. 11-… en la zona de denominación de origen del tequila. México: …","AADJ No, B Torre, C Zedec, DÁ Obregón, D Federal - researchgate.net","{'summary': 'AADJ No, B Torre, C Zedec, DÁ Obregón, D Federal - researchgate.net'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
